NO_OF_FRAMES	6000
NO_OF_DATA_TYPES	3
FREQUENCY	100
TIME_STAMP	2020-09-27, 09:59:13
DATA_INCLUDED	Velocity
DATA_TYPES	Mass_vel_X	Mass_vel_Y	Mass_vel_Z

Mass_vel_X	Mass_vel_Y	Mass_vel_Z	
-3.503	0.887	134.418
-3.476	4.725	93.026
-8.159	3.985	49.296
-7.364	2.283	7.439
-7.988	4.959	-36.468
-9.401	3.302	-78.799
-7.655	3.908	-120.671
-7.887	5.134	-163.028
-9.634	1.603	-203.134
-10.351	2.875	-242.631
-12.364	3.315	-281.385
-12.738	3.192	-317.421
-15.101	6.306	-352.605
-17.273	5.403	-387.885
-10.432	3.530	-418.157
-12.855	5.981	-449.203
-18.085	6.001	-477.594
-11.902	4.245	-503.124
-12.069	4.510	-525.927
-16.907	4.963	-545.520
-16.848	4.491	-564.854
-15.622	5.525	-579.856
-17.254	5.471	-590.320
-15.466	6.262	-600.694
-16.857	7.395	-607.323
-20.380	3.918	-607.113
-17.470	4.305	-608.871
-18.342	5.772	-606.758
-15.860	4.908	-601.663
-17.211	5.934	-594.872
-21.124	5.578	-580.343
-18.639	4.640	-567.143
-13.297	6.711	-552.167
-14.199	5.217	-529.560
-14.146	2.606	-509.733
-15.422	5.260	-481.502
-18.138	6.417	-455.097
-14.522	3.187	-430.033
-13.713	3.138	-396.245
-14.978	4.492	-361.203
-14.184	3.869	-325.585
-10.989	3.032	-287.729
-11.798	2.252	-249.444
-8.503	1.946	-217.256
-7.523	4.889	-174.736
-13.221	3.618	-129.050
-10.337	-0.170	-89.242
-7.759	2.109	-44.431
-7.114	3.645	-2.354
-6.958	3.185	40.558
-1.544	0.315	83.941
-3.352	0.041	123.919
-4.133	1.792	163.984
-1.901	1.257	203.197
-1.076	-1.399	243.322
-0.333	1.222	282.626
-0.762	2.396	319.414
4.080	-0.973	356.534
2.714	-0.358	391.817
4.280	-0.660	419.732
4.497	-2.426	450.883
5.522	-2.686	477.717
2.969	-1.079	506.604
8.503	-1.595	525.691
11.862	-4.571	542.932
6.358	-5.194	564.761
8.025	-2.039	577.953
8.637	-1.224	593.004
9.932	-2.966	598.700
12.274	-5.134	605.285
12.477	-4.046	610.698
13.383	-2.983	608.491
15.489	-5.047	608.909
12.700	-5.419	602.309
11.610	-3.670	590.924
10.764	-3.330	580.760
12.981	-6.538	565.834
18.377	-6.175	547.318
14.199	-3.320	528.424
11.129	-4.719	507.092
17.090	-7.036	481.278
19.097	-6.097	453.031
16.124	-6.185	423.847
11.004	-4.151	393.319
17.023	-5.081	360.336
21.392	-7.383	324.919
14.540	-5.350	288.511
15.958	-4.165	247.643
13.396	-4.823	208.000
12.204	-6.540	169.508
11.990	-6.008	126.221
14.472	-6.289	83.066
16.448	-5.818	40.551
14.701	-5.384	-1.382
13.065	-4.974	-43.010
13.603	-5.336	-84.510
14.250	-5.110	-126.021
14.200	-5.282	-167.485
15.105	-6.386	-209.646
13.221	-5.346	-248.767
12.331	-5.930	-286.714
10.608	-5.586	-324.262
8.807	-3.993	-359.596
8.960	-2.419	-394.447
9.798	-4.949	-423.422
10.523	-5.527	-452.365
9.145	-2.848	-480.449
7.099	-2.595	-504.125
6.691	-4.225	-527.388
7.476	-4.294	-548.491
7.410	-2.140	-565.968
1.919	-1.566	-579.289
3.060	-3.168	-590.767
5.075	-2.431	-601.920
0.625	-1.652	-607.142
-2.185	-4.022	-608.919
0.884	-1.156	-609.380
0.527	0.220	-606.171
-3.007	-1.393	-599.370
-0.516	-1.685	-588.361
-0.933	0.365	-578.217
-5.529	2.774	-562.851
-5.598	0.682	-546.386
-2.444	0.782	-528.212
0.449	1.582	-506.201
-6.606	1.536	-477.878
-11.916	3.780	-451.147
-5.613	0.929	-423.793
-9.299	1.935	-385.894
-9.021	3.888	-356.310
-8.506	3.272	-318.704
-9.702	3.879	-282.392
-7.759	3.784	-247.752
-12.557	4.044	-205.077
-11.586	4.928	-166.787
-13.429	5.625	-123.136
-15.641	4.536	-81.175
-17.490	6.787	-39.925
-13.213	5.010	2.503
-9.758	4.082	45.722
-14.325	7.769	87.068
-15.238	7.054	128.554
-15.392	6.594	173.119
-12.893	6.191	210.773
-17.886	7.757	252.880
-15.767	6.344	287.935
-14.174	5.391	324.354
-16.638	8.413	360.262
-12.563	8.506	388.881
-19.235	8.495	427.502
-15.391	5.195	454.018
-10.657	6.111	479.190
-17.642	9.734	508.941
-14.625	6.111	528.607
-15.423	4.904	546.642
-14.479	5.444	567.220
-13.631	4.891	583.302
-14.023	5.030	591.047
-11.334	5.386	598.841
-12.345	6.191	606.421
-10.910	6.946	608.754
-11.985	7.875	607.581
-11.163	5.672	604.483
-13.994	5.274	599.967
-13.770	5.247	590.506
-8.002	4.115	578.019
-8.190	2.316	565.135
-10.642	5.887	546.968
-8.192	5.295	524.827
-8.121	2.196	503.401
-11.813	5.627	478.116
-4.648	3.589	447.766
-1.635	2.932	417.146
-7.664	1.991	388.166
-8.147	2.486	354.996
-2.103	2.800	318.210
-3.548	1.108	282.585
-4.146	2.451	244.146
-2.364	2.971	203.914
-2.560	1.579	163.497
-0.499	0.085	121.650
-2.472	1.175	78.849
-2.680	1.096	35.925
3.486	-3.719	-8.149
5.217	-5.140	-50.932
1.973	-2.159	-91.052
1.624	-2.145	-132.689
-1.566	-0.620	-173.491
4.499	-1.495	-213.413
7.442	-5.392	-252.899
0.280	-3.271	-290.575
3.578	-3.901	-328.099
4.419	-3.766	-362.587
1.491	-1.778	-395.520
9.249	-6.010	-429.447
10.862	-4.231	-459.571
6.771	-3.912	-484.297
9.618	-5.946	-505.245
11.878	-5.157	-530.184
8.057	-5.657	-553.407
6.390	-6.287	-566.753
10.812	-4.404	-578.308
12.501	-4.891	-589.790
11.598	-6.453	-602.104
11.940	-7.231	-606.301
11.348	-7.702	-607.913
11.349	-6.508	-607.915
13.171	-5.816	-605.639
13.658	-7.405	-598.369
9.330	-8.254	-584.912
11.904	-5.969	-574.800
17.516	-5.292	-562.881
15.222	-5.188	-546.827
14.050	-7.134	-523.739
14.698	-7.159	-499.422
18.496	-8.606	-474.333
14.208	-6.901	-445.632
10.842	-7.952	-416.002
16.184	-8.976	-381.858
15.109	-5.902	-347.037
12.669	-4.244	-316.008
15.906	-6.300	-278.597
16.230	-7.403	-240.773
13.201	-4.921	-199.755
17.854	-6.888	-158.986
16.390	-6.768	-118.629
15.134	-6.861	-77.345
16.178	-6.206	-35.309
10.189	-3.147	12.791
9.835	-2.827	54.664
12.702	-4.080	91.262
11.364	-4.057	132.275
17.171	-5.249	173.374
16.530	-4.740	213.718
5.391	-2.503	257.885
4.954	-0.791	296.406
9.715	-1.020	328.822
9.358	-2.566	363.910
9.770	-1.871	397.543
12.467	-0.227	425.301
4.559	-1.236	455.219
6.109	-0.251	482.772
5.355	0.907	508.660
4.376	-2.741	528.538
5.666	0.041	546.414
1.405	1.760	567.642
3.458	-0.534	582.358
-0.206	2.421	592.275
2.845	2.721	599.166
1.924	1.632	605.408
-0.882	1.798	607.861
-0.250	1.518	607.162
-4.840	3.046	602.877
-3.354	5.219	595.600
-0.641	2.414	586.469
-2.480	3.758	574.103
-5.392	6.785	559.381
-6.990	5.505	541.572
-8.919	3.689	520.935
-9.806	3.549	497.768
-8.795	6.097	473.924
-7.817	5.394	444.618
-7.976	3.783	414.134
-8.699	4.402	384.096
-10.977	5.554	349.133
-12.460	6.985	310.901
-10.602	6.134	274.009
-11.403	6.213	237.343
-14.743	7.128	197.083
-13.451	4.565	156.756
-11.474	4.928	116.386
-11.665	6.181	73.408
-13.757	6.770	31.823
-18.288	7.356	-11.842
-14.533	6.668	-54.789
-12.078	5.031	-94.521
-14.758	4.406	-137.657
-14.036	6.615	-180.336
-15.212	6.135	-219.771
-15.268	4.020	-258.025
-14.173	4.752	-295.683
-13.814	5.666	-332.664
-15.257	3.857	-365.792
-15.392	4.902	-398.619
-16.428	5.609	-429.782
-15.975	6.449	-457.261
-14.441	8.159	-485.150
-13.608	4.201	-510.966
-12.542	2.107	-532.980
-16.273	2.869	-550.701
-13.604	4.126	-568.648
-12.007	3.677	-580.627
-13.948	3.738	-591.660
-10.878	4.094	-600.011
-10.394	1.298	-602.938
-12.542	1.351	-606.478
-14.732	3.357	-606.787
-10.973	3.321	-601.144
-10.620	2.295	-591.155
-8.571	0.284	-584.924
-4.424	0.906	-575.625
-12.654	3.804	-554.881
-9.509	3.304	-539.274
-3.918	-0.093	-519.402
-6.443	-0.381	-492.863
-3.566	1.932	-472.383
-4.616	0.654	-441.386
-5.959	-1.775	-409.201
-7.362	-1.170	-374.227
-6.490	-0.046	-339.439
2.269	-1.540	-312.031
2.959	-2.167	-273.305
3.351	-2.014	-234.169
5.552	-3.715	-195.691
3.366	-2.783	-153.989
2.678	-2.929	-112.539
1.437	-2.816	-65.925
3.202	-2.524	-23.430
9.661	-5.516	14.738
10.609	-4.973	55.787
4.504	-0.322	101.489
5.352	-3.388	143.776
13.264	-8.142	179.136
14.786	-3.997	218.567
8.322	-2.966	263.338
5.956	-3.777	301.148
15.068	-4.657	329.545
16.523	-6.289	366.600
12.345	-5.424	400.689
17.186	-6.343	427.992
17.357	-6.754	459.937
10.377	-2.659	490.809
12.726	-4.677	511.386
17.457	-8.268	531.965
16.504	-6.535	553.892
16.366	-5.837	564.912
16.656	-6.711	577.077
20.327	-6.229	590.944
18.008	-3.646	598.874
14.939	-4.645	604.457
16.798	-5.310	605.863
17.679	-5.625	603.966
17.619	-6.294	601.203
16.496	-3.253	592.724
17.068	-5.360	584.857
17.335	-5.349	572.361
14.064	-3.480	554.902
13.390	-4.400	537.457
15.024	-5.373	515.117
15.126	-4.492	490.757
16.860	-4.175	466.559
14.161	-4.987	439.191
12.072	-3.916	408.097
12.840	-3.234	375.435
12.620	-2.138	341.624
12.870	-4.357	307.430
13.144	-3.398	269.773
8.631	-3.515	228.316
8.739	-2.374	190.058
10.435	-1.801	148.813
7.759	-1.811	105.311
10.367	-2.737	65.893
9.825	-5.397	24.404
5.184	-0.833	-18.284
6.261	-0.694	-61.728
7.724	-2.629	-103.012
5.671	-0.798	-142.736
4.506	0.680	-185.694
1.488	0.810	-225.690
3.110	-1.233	-262.259
4.035	-1.839	-299.420
-1.128	0.897	-334.782
-1.237	3.312	-371.438
-0.455	0.765	-405.451
-1.338	1.360	-434.219
-1.417	1.012	-463.087
-2.457	0.976	-488.375
-1.740	2.294	-510.938
-4.827	0.854	-531.105
-6.580	2.918	-551.888
-8.920	2.525	-568.582
-9.735	2.887	-581.307
-5.731	3.640	-593.190
-6.949	1.431	-598.477
-9.875	1.751	-603.821
-10.989	4.683	-605.725
-12.326	4.443	-603.715
-13.521	4.725	-599.470
-15.331	5.075	-589.488
-10.025	3.312	-580.072
-10.461	3.960	-568.370
-17.323	6.599	-552.765
-15.778	7.349	-536.556
-16.238	5.881	-513.673
-13.852	5.421	-488.817
-11.366	5.619	-464.253
-17.774	6.182	-436.565
-15.662	5.369	-406.736
-18.828	7.075	-369.797
-23.966	8.879	-335.798
-14.036	4.339	-302.712
-15.371	4.544	-264.880
-21.736	7.723	-223.365
-20.442	7.510	-182.368
-19.221	6.051	-147.193
-18.143	7.134	-107.000
-13.022	5.680	-64.661
-13.140	4.779	-21.724
-20.157	9.306	24.072
-19.991	9.482	65.499
-12.836	4.822	103.156
-12.764	3.103	144.719
-20.123	7.237	190.132
-18.447	10.283	230.319
-11.049	5.625	266.721
-11.728	2.387	300.953
-15.910	7.675	339.430
-16.557	8.603	377.457
-11.499	6.321	404.836
-8.149	2.713	430.717
-12.284	3.624	461.531
-11.718	6.692	488.926
-8.807	3.454	515.571
-13.061	2.607	539.018
-8.363	1.674	553.741
-6.481	2.127	570.417
-8.135	1.895	581.758
-3.037	2.833	587.800
-5.995	5.416	599.805
-3.229	3.151	603.115
-1.966	0.756	604.404
-2.691	0.910	604.149
-4.405	1.561	596.434
-7.932	2.008	592.094
3.349	0.344	583.578
4.299	-1.162	570.308
-4.853	0.670	553.000
2.620	1.004	532.067
7.403	-1.659	509.405
3.364	-2.719	487.853
-1.803	-0.751	464.263
3.841	-2.265	434.734
7.164	-2.397	402.552
7.847	-2.278	369.040
11.543	-3.754	335.900
2.226	1.755	301.669
3.838	4.265	263.392
15.169	0.184	223.614
16.951	2.016	183.737
7.511	5.039	143.438
5.671	-1.048	101.795
12.729	-7.453	58.576
13.577	-5.272	16.234
6.263	-2.959	-24.894
3.790	-6.173	-66.765
11.919	-15.652	-109.536
9.572	-13.822	-151.712
9.831	-8.741	-192.075
12.224	-11.028	-230.541
4.610	-6.201	-268.197
8.722	-5.750	-305.146
14.316	-8.493	-339.779
11.683	-5.380	-374.369
14.238	-5.239	-408.135
15.399	-5.896	-439.259
13.259	-6.194	-466.695
9.885	-4.864	-491.487
12.776	-6.249	-515.940
16.696	-8.635	-537.042
11.475	-6.126	-553.800
14.855	-5.784	-569.770
14.919	-5.710	-583.307
12.322	-7.454	-590.421
13.065	-6.332	-598.658
12.194	-6.052	-603.971
13.123	-7.056	-604.169
11.621	-5.973	-602.817
5.605	-4.785	-597.566
10.305	-4.478	-590.549
15.390	-6.262	-580.253
10.162	-5.408	-565.694
11.164	-2.745	-547.820
11.682	-5.662	-529.675
11.262	-5.682	-512.484
6.827	-0.234	-483.756
8.925	-1.727	-456.249
12.344	-5.598	-431.245
7.954	-5.193	-400.689
8.170	-3.122	-367.312
8.065	-2.147	-332.725
3.961	-2.535	-294.668
3.773	-2.333	-255.694
9.083	-1.211	-226.094
8.219	-1.200	-185.498
3.837	-0.879	-134.976
1.864	-0.541	-93.891
7.665	-1.469	-60.728
8.172	-1.529	-17.400
-2.353	2.353	30.017
-1.911	2.521	69.582
-0.469	0.874	114.231
-1.532	2.119	154.051
6.795	0.210	187.812
-2.708	3.738	233.782
-6.819	5.502	271.720
-1.438	1.846	304.056
-7.778	4.053	345.791
2.317	4.717	376.104
-3.318	5.049	408.660
-9.153	5.871	437.851
-3.188	5.130	462.501
-6.823	4.587	491.957
-8.429	5.347	517.525
-9.220	4.582	540.081
-11.442	4.038	554.228
-12.125	6.716	567.540
-5.700	6.383	581.559
-3.486	4.889	590.583
-9.643	5.375	598.970
-9.741	6.621	603.983
-12.059	8.018	604.463
-11.134	7.659	601.815
-6.880	5.006	595.283
-13.021	6.373	588.914
-16.062	8.078	578.546
-10.639	6.420	564.500
-10.019	5.691	548.382
-15.410	6.979	529.417
-14.475	6.211	507.334
-10.365	5.080	484.696
-12.150	5.946	457.263
-12.670	7.114	427.870
-14.247	7.922	398.820
-10.706	6.432	366.522
-10.829	6.904	329.848
-15.305	8.094	294.749
-8.927	5.719	257.842
-12.316	11.945	218.065
-13.670	18.096	179.686
-10.393	10.820	135.989
-11.403	3.195	93.934
-8.876	1.617	52.997
-9.124	2.205	11.641
-17.688	6.837	-26.550
-12.394	5.460	-72.768
-10.579	5.301	-114.277
-9.140	8.587	-152.855
-13.989	-4.268	-196.871
-20.461	-10.041	-234.985
-10.090	-5.315	-274.543
-11.656	-1.836	-312.277
-9.501	0.532	-345.845
-7.749	1.007	-379.421
-8.557	0.959	-410.327
-6.721	0.672	-440.487
-9.652	0.617	-468.082
-6.588	-0.131	-493.659
-9.565	1.073	-514.898
-5.806	0.706	-535.495
-0.221	-1.605	-556.679
-9.681	0.288	-571.452
-3.990	-0.796	-584.493
2.764	-5.553	-593.064
-6.139	-0.762	-596.405
-1.228	-0.971	-602.554
0.628	-4.235	-602.886
0.033	-3.428	-600.340
3.340	-3.978	-595.695
-1.056	-2.841	-583.651
3.047	-2.936	-573.489
5.138	-5.027	-563.882
3.250	-5.158	-550.340
5.357	-3.038	-526.336
6.222	-3.733	-502.405
6.378	-5.681	-482.964
6.797	-5.943	-456.189
8.886	-5.669	-427.004
8.243	-5.612	-392.470
6.055	-6.084	-355.657
11.485	-6.454	-325.964
16.855	-7.543	-295.995
9.918	-6.810	-252.227
9.078	-7.389	-213.671
15.319	-7.969	-179.340
12.737	-6.938	-131.869
13.364	-8.226	-92.211
14.522	-5.819	-50.391
15.827	-5.219	-6.561
17.060	-7.249	34.867
13.602	-5.904	76.174
14.014	-6.309	117.212
17.330	-6.583	157.971
18.237	-5.272	197.549
18.442	-6.380	238.567
23.971	-8.188	271.083
17.861	-6.959	311.128
12.337	-6.133	346.633
18.430	-5.633	376.461
19.606	-4.508	410.034
17.125	-4.686	441.665
14.686	-4.356	471.466
17.907	-6.741	492.907
16.441	-6.070	519.188
14.655	-3.887	540.889
14.267	-5.099	554.319
17.325	-4.922	567.854
18.207	-3.983	580.060
14.208	-3.516	590.537
13.546	-4.157	598.154
15.845	-3.619	599.876
15.693	-2.975	601.232
12.036	-1.164	599.490
8.648	0.644	592.983
12.960	-3.368	587.497
15.505	-3.453	576.038
7.810	-0.811	559.554
9.207	-1.786	543.462
8.962	-0.872	524.431
8.006	-0.954	502.318
5.608	-1.258	476.460
4.423	0.736	449.979
8.655	0.322	423.970
4.374	0.010	392.563
4.343	-0.889	359.316
5.516	-0.216	325.680
4.030	1.920	288.131
1.997	2.347	249.653
-2.002	2.781	210.997
0.619	1.783	169.974
-0.406	1.306	130.151
-4.090	1.573	88.587
-2.350	2.791	46.373
-4.227	2.622	4.724
-5.515	2.972	-36.305
-4.247	5.582	-78.799
-5.735	3.866	-119.888
-4.744	2.099	-160.795
-4.057	3.659	-199.427
-7.793	3.981	-239.039
-6.565	2.690	-278.069
-9.686	4.152	-314.816
-11.122	4.286	-351.121
-8.412	3.106	-382.674
-14.749	4.885	-415.046
-10.412	4.461	-443.859
-7.892	4.542	-470.342
-13.582	6.655	-495.799
-11.789	4.976	-518.510
-15.073	3.587	-538.320
-15.755	5.309	-555.957
-11.654	4.765	-571.253
-14.070	6.279	-582.221
-20.509	7.762	-590.928
-17.581	4.886	-597.815
-15.393	1.543	-599.678
-14.721	4.603	-602.051
-13.918	4.902	-598.299
-20.643	4.977	-591.335
-18.931	7.676	-585.996
-15.309	4.414	-572.711
-14.711	5.925	-558.831
-16.272	7.944	-540.606
-16.034	4.579	-521.761
-14.683	2.792	-500.418
-19.421	5.636	-472.386
-20.079	6.383	-450.322
-15.902	4.859	-422.651
-13.853	2.380	-388.225
-16.096	2.911	-355.973
-13.903	4.413	-321.265
-16.246	3.540	-283.441
-15.112	2.889	-245.357
-14.061	3.821	-205.821
-16.610	5.687	-167.433
-11.894	3.599	-126.376
-14.212	0.763	-84.022
-12.354	1.793	-42.103
-7.804	3.238	-1.381
-11.753	3.504	39.848
-10.338	3.184	81.391
-7.485	1.986	122.669
-8.393	1.203	164.088
-7.459	0.516	204.363
-4.567	0.451	242.600
-0.994	-0.048	276.600
-5.336	1.914	317.357
-4.248	1.277	351.625
-1.674	-0.330	381.869
2.639	-0.435	415.268
1.031	-2.115	444.393
-1.569	-1.531	470.353
4.513	-3.146	496.530
1.070	-3.078	521.296
-0.580	-1.530	541.905
3.047	-2.821	558.640
4.745	-2.741	570.322
4.998	-0.994	580.082
5.672	-1.575	592.882
9.337	-4.132	598.027
7.903	-3.636	598.483
7.219	-3.547	600.804
10.220	-3.181	596.177
8.476	-1.995	593.022
7.797	-4.994	585.176
10.536	-5.752	570.543
11.363	-3.295	556.888
11.941	-4.651	538.991
9.577	-4.352	521.099
10.195	-5.644	500.129
17.649	-6.491	472.656
12.175	-3.817	445.315
10.879	-6.346	417.230
16.462	-6.485	386.503
14.301	-4.752	351.966
14.214	-4.979	317.542
14.058	-4.547	282.165
15.043	-5.714	244.178
13.066	-5.951	204.181
12.272	-3.934	164.764
15.098	-5.702	124.080
13.244	-6.548	81.221
17.760	-6.201	40.136
14.481	-5.948	-1.689
11.226	-6.377	-44.801
14.065	-6.214	-85.505
14.354	-6.457	-126.022
15.979	-5.832	-168.194
13.541	-3.266	-207.227
14.541	-5.127	-246.271
13.262	-6.904	-283.575
11.530	-4.646	-320.467
12.451	-4.559	-354.116
13.745	-5.939	-385.630
13.446	-4.906	-417.950
9.877	-4.099	-446.857
9.900	-3.147	-475.700
10.142	-2.971	-501.127
10.104	-3.439	-521.559
9.633	-4.412	-541.008
9.825	-4.317	-558.613
8.856	-1.932	-572.577
5.343	-1.379	-582.616
5.091	-3.897	-589.308
8.183	-3.532	-597.461
5.501	-2.028	-600.633
3.821	-2.244	-599.567
3.183	-0.070	-598.197
1.721	0.293	-591.502
0.540	-2.796	-580.605
0.020	-0.804	-568.255
1.759	1.784	-556.070
2.356	0.100	-541.225
1.685	0.009	-518.909
-2.145	1.660	-494.602
0.351	1.090	-469.168
0.675	2.104	-442.483
-2.853	1.838	-414.882
-7.424	0.666	-379.920
-7.367	2.192	-345.889
-3.646	4.360	-316.321
-4.594	5.542	-279.674
-7.364	2.823	-240.332
-9.450	1.743	-201.225
-8.687	4.391	-161.795
-7.782	6.306	-119.925
-8.626	5.544	-78.096
-8.186	5.077	-37.018
-10.105	5.289	4.067
-10.329	4.349	46.112
-7.708	5.606	87.105
-12.233	6.698	126.952
-11.969	5.678	168.586
-12.765	7.507	208.687
-10.999	6.464	246.390
-11.830	5.743	284.671
-13.514	6.496	321.920
-13.083	7.864	358.020
-16.390	9.198	392.610
-13.780	7.098	417.764
-12.657	6.308	447.320
-12.836	7.225	477.124
-13.998	7.042	496.824
-10.542	3.624	519.361
-12.865	5.390	540.295
-17.980	7.513	556.493
-11.963	6.526	571.759
-12.201	5.709	586.376
-14.371	6.350	593.080
-12.564	5.784	595.881
-11.822	5.344	602.950
-11.602	6.577	598.832
-10.797	5.004	595.500
-13.463	5.831	592.288
-14.817	5.068	581.023
-12.906	5.851	567.989
-12.696	6.542	553.550
-9.053	2.225	536.149
-7.805	3.296	515.084
-10.167	4.936	493.410
-11.383	3.660	471.580
-9.629	3.295	443.823
-8.568	3.269	412.721
-12.026	2.848	383.568
-11.210	2.253	349.634
-2.674	2.431	311.711
-4.193	4.015	275.831
-6.341	1.939	237.112
-4.133	0.951	196.796
-6.077	0.718	159.639
-7.382	-0.251	118.370
-6.077	2.454	76.644
-3.466	1.350	35.043
-7.482	-0.133	-6.396
-5.714	-0.129	-48.172
0.282	-1.652	-89.683
-3.621	-1.846	-130.465
-0.064	-3.164	-175.244
2.024	-3.438	-214.891
-1.358	-2.485	-250.006
0.952	-2.799	-289.334
0.199	-2.183	-324.667
-1.189	-3.334	-359.050
1.840	-3.965	-393.110
3.355	-2.777	-420.696
3.208	-3.772	-450.803
3.633	-3.665	-477.765
1.224	-3.277	-498.186
5.915	-5.911	-523.113
8.120	-5.765	-545.203
4.063	-3.653	-559.186
7.630	-4.705	-573.949
9.630	-5.967	-583.876
7.939	-7.374	-589.793
8.358	-7.420	-598.710
8.641	-6.943	-599.073
7.661	-5.387	-596.770
11.590	-5.952	-596.670
13.105	-7.355	-587.527
9.544	-6.443	-576.878
9.306	-5.089	-567.501
11.889	-5.368	-555.043
12.613	-7.399	-533.986
9.639	-6.793	-511.174
13.903	-7.604	-491.114
15.861	-6.265	-469.723
14.533	-7.499	-440.931
15.155	-7.610	-409.064
15.041	-4.778	-375.338
14.944	-6.975	-340.446
17.253	-8.257	-311.105
15.942	-7.024	-273.240
14.700	-7.002	-235.482
16.373	-7.791	-197.787
15.943	-6.264	-155.855
17.719	-4.697	-116.349
9.786	-5.540	-70.300
12.684	-5.492	-27.902
22.402	-6.476	7.969
16.583	-5.080	50.839
15.804	-2.156	91.426
18.092	-4.465	132.134
8.613	-3.955	178.788
7.087	-0.821	218.213
17.832	-4.211	249.722
14.688	-4.761	286.447
13.393	-3.592	324.414
12.600	-1.151	358.934
8.534	0.528	393.088
15.824	-3.260	420.583
10.784	-2.050	449.144
6.007	1.826	478.153
10.150	-1.149	503.568
7.838	-1.915	522.861
6.145	1.098	541.404
8.077	0.866	560.010
7.841	-1.116	572.111
8.496	-1.559	583.022
7.096	2.635	590.937
1.999	3.005	594.501
6.254	0.903	596.820
5.238	2.457	598.555
0.057	4.171	594.349
0.812	1.976	587.914
1.227	1.886	578.788
-1.374	3.491	565.874
-2.239	4.531	551.858
1.315	4.213	533.389
-2.108	4.893	512.045
-5.423	5.535	489.407
-5.594	4.496	462.988
-7.566	4.713	434.863
-6.069	4.587	406.852
-3.539	4.193	376.888
-6.716	4.882	344.145
-7.861	6.856	306.533
-8.564	4.882	269.176
-9.289	4.297	233.761
-7.541	7.434	194.738
-10.051	7.330	152.789
-12.450	4.753	112.433
-13.027	5.426	69.764
-13.969	6.757	26.464
-11.916	4.730	-13.855
-9.858	5.857	-54.791
-9.596	5.502	-95.968
0.000	0.000	0.000
