NO_OF_FRAMES	12000
NO_OF_DATA_TYPES	3
FREQUENCY	100
TIME_STAMP	2020-09-26, 14:41:23
DATA_INCLUDED	Velocity
DATA_TYPES	Mass_vel_X	Mass_vel_Y	Mass_vel_Z

Mass_vel_X	Mass_vel_Y	Mass_vel_Z	
-15.757	-19.986	-246.678
-16.795	-21.250	-287.443
-13.306	-22.774	-331.755
-11.699	-21.000	-370.792
-14.730	-20.266	-404.094
-15.710	-20.269	-440.428
-13.066	-18.866	-473.874
-15.836	-19.700	-500.654
-12.758	-17.203	-529.406
-12.665	-13.149	-554.728
-17.052	-12.264	-574.096
-16.055	-17.035	-597.315
-16.914	-25.816	-618.392
-18.697	-23.199	-630.111
-20.545	-21.886	-638.770
-23.980	-25.355	-646.855
-23.726	-22.810	-651.534
-22.601	-17.902	-651.144
-24.195	-25.297	-651.224
-24.983	-35.653	-648.752
-22.130	-25.531	-640.677
-18.170	-17.091	-629.960
-22.258	-16.644	-612.963
-24.303	-15.404	-596.448
-25.185	-13.863	-577.802
-29.138	-13.974	-554.240
-26.146	-16.460	-529.051
-25.019	-17.136	-500.053
-26.771	-15.248	-472.139
-25.455	-14.024	-438.582
-22.860	-9.954	-404.259
-19.694	-7.363	-366.978
-17.643	-5.226	-328.000
-18.646	-3.295	-289.962
-15.300	-2.705	-247.177
-16.154	1.257	-204.851
-16.614	0.505	-161.436
-15.021	-0.853	-116.423
-18.025	1.419	-70.551
-19.428	-0.328	-26.489
-18.664	-0.877	15.554
-17.993	0.594	60.310
-16.376	0.092	109.822
-14.302	0.236	153.345
-14.501	1.869	196.303
-13.746	3.935	240.113
-13.418	6.277	281.442
-13.578	7.324	322.381
-10.876	9.188	356.719
-7.450	11.236	393.824
-7.354	9.632	431.982
-4.827	11.236	464.719
-4.664	12.650	494.177
-3.679	13.146	522.905
1.495	15.636	548.194
4.547	13.314	571.085
5.646	17.455	591.198
7.074	21.834	609.472
9.781	23.316	627.348
8.700	30.902	639.663
8.842	31.414	646.391
5.426	20.058	649.596
3.706	17.370	651.921
6.800	20.930	651.382
5.778	19.892	648.162
7.301	21.326	641.737
8.338	21.666	629.999
11.569	20.711	613.917
12.014	15.410	602.014
10.031	14.187	585.510
17.116	16.706	556.485
16.516	20.356	533.144
15.065	21.644	508.827
16.031	20.273	479.543
17.588	21.383	447.186
20.080	18.912	411.185
16.798	19.522	378.816
17.415	21.576	341.186
19.892	17.962	294.550
19.136	15.908	251.598
18.061	19.988	214.495
18.603	17.066	172.130
21.248	16.461	125.152
20.709	17.708	81.332
21.790	17.092	36.722
22.286	19.889	-6.858
20.795	17.510	-51.295
18.926	17.915	-97.519
16.917	17.571	-140.327
16.202	13.398	-185.850
14.074	12.466	-228.633
13.914	13.452	-270.597
12.644	13.535	-310.893
10.829	11.314	-346.725
11.571	10.740	-385.907
16.134	8.134	-424.261
17.630	7.260	-457.885
15.911	9.487	-488.891
19.005	9.360	-518.866
15.409	9.306	-542.025
16.033	7.955	-567.483
18.492	7.901	-588.359
16.360	8.019	-603.207
12.203	6.097	-618.254
7.837	3.590	-629.879
11.923	-4.128	-644.517
11.115	-7.075	-652.196
9.348	-6.557	-652.726
8.174	-8.923	-651.881
9.818	-6.258	-648.859
9.263	-13.425	-643.759
5.643	-20.875	-635.616
5.176	-13.135	-618.903
2.169	-10.436	-601.013
2.121	-12.933	-586.021
3.718	-11.555	-564.921
1.961	-12.676	-536.409
-2.973	-15.252	-510.196
-2.315	-18.102	-484.937
-0.725	-19.234	-454.606
-4.157	-19.751	-421.440
-2.994	-20.233	-383.366
-3.317	-19.768	-346.014
-1.086	-21.815	-310.441
-2.755	-21.183	-266.886
-1.167	-19.481	-222.022
1.205	-20.979	-179.747
-8.144	-24.072	-135.957
-10.746	-25.256	-92.110
-7.824	-23.619	-49.862
-12.813	-24.467	-2.502
-15.507	-27.241	43.467
-11.031	-25.631	86.525
-11.310	-25.364	131.594
-11.110	-25.783	173.705
-10.417	-24.360	218.451
-12.881	-23.219	265.088
-14.764	-22.906	305.602
-14.068	-23.262	340.081
-13.479	-22.372	378.463
-18.212	-23.858	418.163
-17.234	-24.196	447.555
-17.853	-24.600	476.461
-22.790	-22.345	509.266
-18.858	-22.126	536.543
-13.124	-24.009	558.390
-9.113	-22.868	578.182
-12.919	-20.558	600.421
-16.152	-16.395	618.616
-12.134	-15.745	629.839
-13.020	-11.020	640.874
-15.237	-4.553	647.740
-17.783	-10.967	649.408
-20.728	-19.206	650.098
-20.037	-14.246	647.465
-20.097	-9.055	642.417
-18.756	-12.796	634.293
-15.209	-12.558	618.891
-18.139	-8.919	606.128
-17.376	-5.841	591.769
-13.231	-8.348	569.038
-16.590	-16.932	543.921
-17.970	-11.691	520.078
-16.822	-5.929	493.535
-14.662	-9.724	458.346
-12.795	-6.193	425.310
-14.786	-2.532	391.380
-15.301	-4.612	351.174
-10.647	-5.385	310.808
-9.369	-2.838	270.868
-11.095	-1.121	234.017
-11.003	1.187	191.930
-10.104	2.209	144.181
-9.195	3.568	101.999
-6.997	4.914	58.065
-7.935	3.770	11.934
-7.792	7.460	-34.204
-8.453	8.722	-78.134
-8.566	9.153	-121.159
-9.863	9.951	-163.770
-10.351	11.122	-206.106
-7.831	13.123	-251.522
-9.160	11.966	-293.490
-10.482	17.535	-330.789
-9.903	17.596	-366.890
-5.980	15.326	-404.177
-3.229	16.054	-439.430
-1.370	17.681	-474.248
1.147	19.777	-502.458
4.450	21.415	-528.645
6.533	25.496	-556.151
6.234	25.702	-574.464
7.249	24.162	-595.856
5.571	22.137	-611.667
3.607	19.542	-623.127
6.046	18.167	-637.465
4.126	16.821	-645.124
4.757	17.251	-649.183
8.098	18.091	-650.658
10.966	21.057	-647.591
8.556	14.511	-642.738
9.624	8.081	-638.538
14.938	17.402	-628.761
13.282	20.965	-608.299
10.672	24.103	-589.276
11.476	26.341	-570.072
13.563	23.788	-546.994
11.986	21.147	-525.757
12.964	21.088	-495.420
13.306	24.340	-461.581
13.803	23.249	-430.668
17.439	20.062	-399.364
23.181	16.485	-364.550
28.185	19.714	-326.214
28.170	19.369	-285.147
26.403	17.643	-243.363
26.444	20.071	-200.146
24.571	19.259	-156.694
22.500	19.190	-112.206
19.875	15.538	-64.503
18.260	13.223	-20.582
21.448	12.263	21.645
23.086	12.813	66.099
22.387	11.028	112.511
22.836	10.563	156.059
24.623	11.665	199.913
23.333	13.705	243.246
23.398	13.396	284.315
21.360	9.839	324.668
21.131	11.793	363.733
20.819	7.707	400.073
18.616	4.199	435.730
17.798	3.002	467.350
15.266	-0.823	492.019
18.424	-0.350	521.517
22.505	-2.602	548.187
23.323	-4.221	568.016
21.724	-4.041	590.797
17.483	-2.313	610.482
19.323	9.559	625.167
18.319	5.912	635.631
11.744	-8.407	643.449
10.832	-8.791	647.903
8.641	-7.501	648.522
6.080	-8.023	648.113
7.020	-10.326	645.117
6.071	-11.373	637.705
3.948	-10.706	627.056
5.038	-17.533	611.031
2.895	-22.009	594.897
4.458	-17.822	578.472
5.158	-14.607	555.718
2.886	-16.330	528.680
4.200	-17.915	501.312
0.196	-18.338	473.856
-0.422	-19.249	440.708
0.535	-18.724	407.127
-5.359	-19.049	371.310
-4.939	-21.604	327.613
-2.873	-21.939	287.961
-5.784	-22.545	251.230
-6.507	-25.441	206.922
-6.918	-22.856	162.791
-8.789	-21.872	119.944
-9.015	-21.422	76.630
-8.786	-18.361	31.153
-9.678	-20.551	-15.406
-11.918	-22.802	-58.672
-14.217	-17.513	-100.136
-17.453	-16.083	-143.877
-19.574	-21.823	-189.172
-20.322	-21.241	-231.233
-22.091	-18.341	-273.168
-22.797	-18.454	-313.039
-22.094	-16.292	-352.916
-20.810	-16.976	-390.701
-20.898	-19.337	-424.711
-20.616	-16.488	-459.825
-20.528	-15.494	-488.929
-17.401	-12.387	-517.363
-14.683	-7.821	-545.370
-17.071	-6.887	-565.500
-21.090	-8.767	-584.039
-21.685	-13.695	-604.611
-22.961	-17.761	-621.388
-24.287	-15.933	-632.513
-22.325	-14.569	-640.485
-22.794	-15.075	-646.447
-23.839	-12.783	-649.720
-23.703	-12.853	-648.216
-24.131	-21.322	-647.185
-22.420	-19.344	-642.273
-18.923	-8.696	-630.096
-18.808	-3.895	-612.493
-24.411	-0.284	-595.364
-22.270	-1.440	-581.615
-19.924	0.674	-556.218
-24.828	1.447	-532.729
-23.903	-0.189	-508.159
-22.757	0.506	-477.739
-20.523	0.152	-446.579
-15.874	0.838	-412.432
-11.972	5.493	-381.667
-9.158	10.209	-343.185
-7.211	8.698	-298.189
-5.161	8.868	-258.430
-5.406	12.350	-221.611
-6.653	13.234	-178.281
-9.593	13.757	-129.421
-10.588	12.040	-86.374
-8.279	12.263	-41.299
-9.936	11.168	3.462
-9.106	11.944	46.848
-6.957	13.773	92.045
-4.393	13.199	136.346
-2.703	16.883	183.385
-4.221	16.968	225.977
-1.969	19.181	264.793
1.527	23.164	305.221
2.067	20.718	347.642
3.082	20.926	386.380
5.564	22.330	417.161
6.848	22.144	449.548
8.247	19.389	481.069
10.568	19.325	506.381
12.739	21.536	534.769
15.265	20.887	559.138
16.894	21.562	581.768
16.915	23.989	602.182
18.819	32.243	618.426
20.889	36.022	631.784
17.220	24.243	639.934
13.152	20.389	647.397
14.069	26.558	650.056
15.452	24.093	648.712
16.349	21.168	646.157
14.934	19.602	640.508
15.553	19.410	631.942
17.760	14.887	615.195
17.653	11.718	603.457
19.173	15.251	587.841
21.671	19.218	563.346
22.134	18.007	542.041
21.464	17.715	516.348
23.064	19.429	485.263
24.627	13.973	453.069
21.397	13.286	422.920
20.251	13.256	384.795
23.646	11.018	346.530
22.011	10.784	309.171
22.409	8.471	266.532
21.770	7.554	227.979
19.076	9.454	185.927
24.433	6.921	137.891
22.924	5.832	94.427
18.638	8.896	52.169
18.314	9.380	8.319
17.471	9.286	-38.362
15.590	8.928	-81.177
14.383	5.712	-124.410
12.477	4.013	-167.253
10.918	2.872	-209.793
14.118	2.061	-256.175
10.289	2.292	-296.001
6.795	-1.957	-333.969
7.647	-3.296	-372.315
7.929	-3.106	-408.361
9.114	-3.172	-443.213
10.566	-4.076	-476.582
12.634	-5.163	-506.557
10.093	-4.837	-530.451
7.137	-7.652	-553.790
9.420	-5.659	-579.410
7.965	-0.511	-596.617
6.007	-4.395	-611.033
4.361	-8.370	-625.579
0.872	-13.753	-635.961
-0.168	-18.008	-644.609
-1.505	-18.268	-648.377
-0.348	-18.043	-650.159
2.109	-12.328	-649.241
-1.019	-15.306	-639.890
-6.616	-28.000	-630.948
-8.200	-28.390	-621.877
-5.823	-22.818	-607.166
-7.428	-20.480	-587.244
-9.923	-19.127	-566.355
-8.749	-21.317	-545.812
-12.277	-22.997	-517.474
-14.783	-23.846	-490.081
-14.061	-26.736	-464.805
-15.178	-27.921	-431.929
-14.757	-28.906	-393.482
-12.028	-27.126	-359.499
-12.075	-24.757	-320.713
-13.586	-24.412	-276.517
-13.436	-22.368	-238.385
-13.299	-23.228	-195.128
-14.896	-21.573	-152.043
-17.643	-22.870	-109.089
-19.996	-25.194	-58.695
-21.975	-23.491	-14.252
-21.049	-21.140	23.301
-20.490	-23.519	68.330
-22.054	-24.331	115.676
-19.808	-20.848	160.776
-20.657	-20.916	203.992
-21.139	-19.472	248.589
-19.326	-17.278	288.507
-20.244	-19.280	328.067
-20.977	-19.315	364.934
-24.304	-18.393	400.579
-23.589	-16.937	434.871
-22.207	-15.369	462.765
-21.310	-17.288	494.223
-17.969	-15.584	522.286
-15.655	-15.506	548.140
-16.930	-14.308	570.882
-14.476	-7.382	588.364
-13.410	-6.139	608.724
-18.086	-4.886	627.741
-15.531	7.337	638.212
-11.853	8.107	643.106
-16.670	-4.798	646.103
-20.159	-6.982	647.788
-18.431	-1.022	645.670
-14.700	-0.232	638.045
-11.499	0.625	629.924
-14.660	-1.047	624.499
-14.868	-0.232	608.163
-11.592	0.793	587.503
-13.042	-5.852	571.668
-10.544	-3.244	552.445
-8.204	1.371	527.589
-9.757	4.052	498.902
-5.748	7.055	467.677
-5.957	7.360	434.066
-6.959	7.890	400.502
-5.544	4.998	365.422
-4.258	5.039	324.543
-1.852	8.479	285.804
-3.771	8.685	247.581
-2.277	12.049	202.370
0.620	14.263	157.639
-0.213	12.821	117.735
0.550	16.925	74.411
2.795	19.992	28.485
2.557	16.251	-17.202
0.302	16.780	-61.914
1.057	21.103	-103.858
2.445	22.297	-146.620
1.414	17.600	-192.816
1.146	17.410	-235.125
0.790	18.434	-274.292
-0.108	19.111	-315.234
2.220	20.663	-354.201
2.551	18.248	-391.525
4.597	21.967	-424.636
9.110	22.023	-457.834
11.052	18.291	-493.499
13.619	21.627	-519.472
15.144	23.299	-543.530
14.411	22.977	-566.913
14.848	26.824	-583.924
15.647	27.315	-602.413
14.672	22.500	-620.032
13.630	18.304	-632.570
12.185	14.850	-639.774
12.365	19.383	-643.600
14.552	19.309	-645.666
15.291	14.389	-646.290
19.929	21.315	-643.176
18.047	22.944	-632.210
13.993	9.013	-623.681
18.540	6.428	-615.032
18.787	15.241	-596.320
16.314	15.714	-574.753
17.393	14.859	-553.091
15.238	14.586	-527.843
14.832	12.352	-500.422
16.926	10.357	-476.117
16.758	10.238	-443.248
21.325	7.752	-409.824
26.299	8.303	-373.653
26.058	6.783	-334.923
25.716	6.174	-301.742
21.926	7.408	-256.335
23.372	8.105	-212.837
24.896	7.763	-173.224
18.830	3.996	-125.483
17.444	2.321	-81.542
15.447	0.676	-37.821
14.163	-0.862	8.685
15.687	-2.155	52.978
19.313	-0.589	96.036
17.464	-1.760	139.183
16.514	-4.203	185.275
17.846	-3.475	227.903
14.903	-2.055	267.619
14.460	-3.612	308.358
15.579	-5.760	346.302
15.911	-8.075	382.481
11.152	-11.176	420.131
6.367	-11.050	453.288
8.838	-12.585	481.759
9.211	-12.782	507.412
6.038	-12.654	534.121
9.887	-13.745	559.416
12.001	-14.102	581.497
11.023	-13.792	599.183
8.473	-8.396	615.482
6.779	-1.587	630.556
4.151	-10.646	636.490
-0.169	-18.454	642.983
-1.717	-16.671	647.338
-4.726	-16.442	645.474
-4.222	-16.666	641.097
-1.772	-19.443	634.850
-4.788	-19.783	626.409
-6.758	-20.404	612.488
-4.741	-20.967	597.363
-5.601	-25.850	579.512
-5.842	-27.604	558.535
-5.066	-22.447	533.976
-9.988	-21.331	510.994
-10.144	-21.115	481.888
-7.831	-21.612	448.492
-12.090	-23.951	418.710
-12.657	-20.920	378.654
-13.049	-19.156	338.899
-14.206	-22.361	304.128
-15.192	-23.702	264.937
-13.437	-18.008	218.425
-13.242	-17.038	176.029
-14.865	-22.104	134.565
-13.841	-19.277	89.644
-16.271	-15.446	50.929
-16.482	-15.060	2.807
-16.515	-14.762	-43.767
-19.570	-11.363	-84.972
-20.123	-10.690	-132.375
-20.657	-13.554	-171.408
-22.245	-13.384	-212.807
-24.056	-14.479	-258.324
-22.980	-13.795	-298.928
-25.288	-8.596	-338.786
-24.619	-11.202	-377.905
-20.674	-8.880	-411.078
-20.697	-5.822	-444.834
-19.410	-7.994	-476.383
-18.777	0.546	-500.902
-15.428	6.853	-528.549
-14.730	2.217	-555.383
-19.479	-5.934	-576.559
-18.410	-2.897	-596.002
-21.220	0.038	-610.343
-24.433	-6.069	-622.530
-20.452	-4.654	-634.125
-19.048	-1.812	-640.052
-16.567	1.300	-644.778
-15.549	4.220	-645.316
-19.699	-5.634	-642.373
-17.287	-6.564	-639.201
-12.872	2.372	-630.605
-11.131	6.979	-618.874
-10.273	7.747	-601.621
-12.722	8.871	-581.164
-13.746	12.425	-563.533
-14.482	12.111	-542.461
-14.082	11.828	-513.300
-11.908	12.093	-484.260
-11.449	12.726	-454.985
-9.371	16.232	-422.196
-5.268	17.122	-388.349
-1.032	17.900	-352.878
4.744	19.385	-314.681
4.645	19.209	-273.816
6.703	23.766	-229.250
7.492	24.601	-185.865
2.775	22.246	-146.578
3.015	23.211	-103.115
6.047	22.205	-57.984
4.318	19.888	-10.856
2.098	18.246	31.681
5.305	18.992	73.487
7.979	20.088	121.383
9.803	20.434	163.297
11.136	24.250	206.202
10.214	23.911	252.116
9.843	24.465	292.962
14.520	24.318	330.635
16.055	24.963	367.148
17.136	24.466	403.919
19.240	21.105	434.336
18.253	23.105	464.940
17.006	22.959	501.043
20.397	20.437	525.439
24.295	19.114	546.430
23.509	23.388	574.358
28.003	25.112	591.459
28.805	26.786	607.325
26.498	34.560	625.176
25.014	27.169	633.764
20.737	15.434	640.803
20.926	14.689	643.798
22.352	16.853	644.635
20.955	15.987	643.708
20.010	12.310	638.563
19.552	13.129	630.483
22.878	12.149	615.716
21.328	6.152	604.047
18.569	2.528	588.540
21.971	4.881	566.771
23.930	7.057	547.693
24.078	7.159	521.701
23.021	7.013	492.982
20.001	3.683	465.360
18.988	3.642	430.095
18.701	4.007	395.083
17.923	1.153	359.667
18.691	0.599	320.170
14.586	-0.267	284.204
17.416	-0.938	238.514
18.081	-1.347	196.202
17.038	-3.344	155.184
20.220	-5.377	109.127
15.462	-3.356	67.239
12.856	-4.133	21.629
13.186	-3.177	-20.698
11.973	-3.167	-62.975
9.180	-8.542	-112.147
7.541	-7.714	-155.320
4.897	-8.551	-196.571
2.745	-10.124	-238.785
1.329	-10.074	-278.235
-0.875	-12.292	-319.515
0.952	-11.875	-358.851
1.816	-13.215	-394.420
1.652	-12.845	-430.153
0.637	-11.568	-462.642
-0.194	-11.695	-491.407
3.997	-11.568	-520.974
2.907	-10.406	-544.688
-2.869	-7.113	-565.121
-7.101	-10.931	-583.433
-5.571	-16.547	-602.656
-5.902	-19.609	-620.750
-16.337	-22.832	-627.577
-13.405	-25.662	-637.824
-8.005	-24.680	-646.232
-10.199	-20.779	-646.238
-11.682	-22.327	-643.805
-15.305	-33.020	-639.589
-15.537	-33.198	-631.550
-14.665	-25.690	-620.666
-16.974	-21.880	-608.695
-17.086	-20.511	-592.439
-17.262	-23.645	-573.362
-23.102	-22.227	-547.925
-21.614	-22.088	-524.655
-19.136	-22.275	-498.982
-24.111	-24.092	-470.754
-25.456	-22.012	-439.077
-22.844	-19.936	-404.355
-20.988	-22.140	-367.713
-20.581	-20.062	-330.194
-20.294	-18.528	-291.752
-19.188	-16.569	-249.568
-20.514	-15.064	-208.399
-19.555	-15.604	-165.149
-22.647	-12.795	-121.426
-24.106	-14.347	-77.677
-24.632	-15.681	-33.364
-26.091	-14.115	10.707
-22.400	-17.011	55.036
-27.165	-16.123	99.766
-26.750	-13.347	143.744
-19.166	-11.935	186.429
-18.673	-9.738	228.737
-21.324	-10.173	273.063
-21.892	-8.165	314.164
-23.089	-3.832	347.332
-25.780	-5.243	383.610
-23.278	-5.855	423.793
-19.525	-2.428	453.423
-20.160	-1.794	482.054
-14.779	-2.932	511.524
-11.357	-2.223	536.569
-12.432	1.262	560.714
-10.014	0.315	580.081
-11.393	4.422	599.875
-8.316	7.927	613.819
-5.478	9.550	626.667
-6.517	19.464	638.900
-8.847	14.269	641.467
-11.080	6.466	644.189
-11.169	8.441	644.488
-5.948	10.021	638.017
-5.438	11.808	630.418
-10.543	10.775	624.203
-4.240	11.403	609.486
-2.241	14.103	595.882
-5.612	8.750	580.251
-1.450	6.232	553.682
1.233	12.749	532.701
0.021	16.019	507.227
2.058	15.569	477.182
4.363	15.036	444.627
5.658	14.204	410.278
3.819	13.045	375.210
3.835	13.354	337.249
8.966	17.472	300.972
8.649	17.957	260.215
6.775	16.080	215.965
9.458	17.623	173.146
9.040	16.436	133.086
12.554	16.828	88.536
12.083	18.743	43.122
13.128	20.844	-2.383
12.841	20.516	-44.762
11.053	18.242	-90.773
14.411	21.497	-136.097
9.913	20.653	-173.716
8.930	18.619	-216.649
10.818	19.691	-260.622
9.583	19.664	-298.142
8.483	19.796	-337.134
10.696	20.808	-377.604
12.600	19.083	-409.709
14.128	16.943	-445.518
16.166	19.802	-477.784
18.926	20.456	-503.863
20.885	18.707	-533.444
19.830	16.520	-557.224
18.079	18.455	-573.550
20.183	22.481	-594.515
23.017	18.410	-612.128
18.080	14.095	-619.969
12.897	11.199	-630.598
14.345	6.869	-640.382
16.710	6.068	-644.417
18.114	6.227	-643.971
20.106	8.810	-641.563
19.353	9.603	-636.184
17.059	-4.138	-628.834
16.545	-6.235	-613.354
14.879	4.466	-595.002
14.104	5.429	-580.578
14.536	3.145	-558.014
14.675	1.778	-534.750
13.582	2.736	-508.653
11.514	-0.226	-481.475
14.464	-5.395	-450.956
17.078	-5.947	-417.814
16.197	-4.384	-388.521
16.503	-4.159	-350.955
16.131	-6.747	-308.808
14.739	-7.228	-267.635
16.469	-8.387	-229.086
15.252	-8.878	-186.954
10.133	-8.329	-139.540
9.022	-10.870	-96.322
8.375	-12.364	-54.970
5.192	-14.360	-9.860
5.077	-16.803	34.250
5.695	-14.736	80.591
4.383	-13.421	125.204
9.079	-15.803	166.888
9.400	-13.697	211.393
3.610	-14.590	251.882
2.597	-17.274	291.997
1.267	-13.297	334.636
1.062	-15.745	369.607
-1.032	-18.735	404.461
-2.163	-19.877	438.110
-1.812	-21.286	466.516
-5.293	-22.158	498.925
-4.328	-23.852	523.807
-2.709	-22.543	545.114
-3.038	-19.800	571.194
0.768	-19.755	589.349
-1.670	-18.960	605.334
-8.028	-14.507	623.557
-7.238	-8.839	632.270
-8.094	-10.664	638.825
-9.858	-21.249	640.204
-13.412	-22.083	639.236
-13.819	-17.545	639.928
-11.585	-16.322	634.806
-15.984	-16.870	627.663
-14.516	-19.247	613.635
-12.590	-17.855	601.059
-13.202	-16.271	585.887
-14.297	-22.990	563.163
-16.996	-26.588	539.768
-13.313	-21.045	514.939
-13.835	-17.413	489.111
-17.743	-16.491	459.081
-18.060	-15.573	428.354
-14.542	-15.191	387.858
-16.401	-14.768	352.313
-18.806	-15.147	317.579
-16.439	-14.337	272.449
-17.880	-15.956	233.016
-18.567	-12.797	193.199
-18.742	-10.374	152.403
-18.287	-12.670	109.286
-15.881	-7.232	60.742
-15.916	-4.177	15.834
-17.404	-6.696	-25.647
-18.253	-4.629	-70.489
-19.507	-5.108	-114.416
-21.061	-4.899	-156.741
-21.910	-1.045	-198.119
-20.407	-0.593	-237.825
-21.902	0.407	-281.301
-20.638	1.607	-320.626
-18.262	4.401	-357.459
-19.447	2.532	-394.723
-16.465	1.937	-431.300
-14.368	5.446	-464.588
-14.449	7.650	-489.533
-12.633	10.570	-515.800
-10.102	12.535	-543.146
-6.547	18.010	-568.052
-9.498	11.215	-584.906
-10.147	7.620	-601.489
-9.641	10.102	-615.776
-14.086	6.978	-626.420
-12.588	8.519	-636.819
-11.082	9.346	-640.314
-7.732	11.494	-641.081
-2.342	16.224	-640.618
-4.113	7.581	-638.151
-5.514	1.403	-631.821
-5.967	12.334	-615.335
-2.638	18.301	-602.378
0.846	19.740	-588.498
-1.652	20.335	-566.206
-2.963	19.151	-541.333
-1.601	20.056	-519.441
1.058	21.797	-496.357
0.059	18.909	-460.330
0.858	18.975	-430.561
6.741	21.547	-399.586
9.479	21.468	-363.121
12.967	21.892	-327.021
19.745	22.415	-289.757
19.201	22.592	-246.300
18.863	23.898	-202.487
16.371	21.742	-159.989
10.727	21.256	-116.342
14.669	22.089	-73.386
16.462	20.315	-27.556
14.761	22.349	15.204
16.576	20.196	59.074
17.272	19.703	106.099
19.840	22.471	150.654
22.919	21.429	188.476
20.880	23.494	234.410
22.066	22.934	275.299
18.609	20.655	313.063
19.084	21.407	353.825
25.250	19.964	387.132
23.244	17.002	426.238
24.266	15.454	455.054
26.781	14.916	483.540
24.901	12.520	510.769
25.324	10.387	533.046
28.987	10.823	558.368
29.045	14.490	583.030
30.121	19.999	599.831
29.396	24.139	613.230
23.880	13.231	628.023
20.003	2.673	634.532
20.968	8.234	639.446
21.084	8.205	641.889
19.378	4.790	640.888
18.918	3.570	636.817
17.272	0.145	631.809
16.067	-3.369	619.933
18.523	-6.031	605.227
17.687	-5.662	591.632
15.287	-4.127	572.917
19.349	-3.971	548.469
18.619	-3.539	526.116
17.389	-4.899	501.860
16.931	-5.231	473.099
14.830	-6.307	439.452
13.828	-7.080	404.136
12.083	-10.821	368.844
11.619	-13.005	330.640
8.807	-12.456	294.876
8.480	-12.579	253.896
10.662	-12.428	210.433
8.282	-12.655	168.585
3.375	-11.852	127.319
6.642	-13.942	82.146
6.104	-12.090	37.969
3.971	-12.915	-7.375
4.655	-14.872	-51.768
-0.787	-12.768	-91.202
-3.750	-13.389	-136.520
-3.348	-16.700	-180.039
-7.399	-16.431	-220.268
-12.096	-17.568	-262.233
-8.077	-20.534	-305.649
-9.414	-16.682	-342.903
-12.741	-18.516	-378.154
-9.263	-19.948	-415.813
-10.994	-17.759	-447.619
-12.601	-17.646	-476.673
-8.231	-14.939	-507.445
-8.535	-12.662	-536.231
-10.877	-11.093	-557.316
-13.109	-12.258	-573.512
-15.213	-19.334	-593.459
-16.236	-22.211	-608.893
-20.588	-19.429	-620.373
-22.913	-21.856	-632.324
-19.292	-23.661	-639.080
-18.156	-21.410	-641.969
-19.219	-15.832	-641.017
-22.348	-22.128	-637.425
-24.390	-30.716	-633.488
-21.351	-23.170	-624.966
-20.202	-15.371	-608.287
-22.792	-15.461	-589.888
-27.292	-13.323	-572.737
-27.902	-12.503	-554.797
-25.538	-15.125	-534.606
-23.670	-14.660	-507.488
-26.603	-15.958	-477.162
-27.245	-14.840	-447.171
-24.793	-13.365	-415.588
-24.663	-12.915	-378.506
-22.957	-11.243	-340.191
-19.557	-6.664	-305.571
-18.453	-3.935	-264.561
-19.867	-3.383	-222.791
-20.459	-2.160	-180.751
-20.458	-1.972	-135.448
-21.180	-1.291	-92.809
-20.837	-3.288	-47.058
-22.178	-3.139	-3.137
-23.227	-1.616	39.919
-21.701	-1.195	83.848
-20.253	1.142	126.707
